id_imagen,id_propiedad,nombre_archivo,formato,resolucion_megapixeles,resolucion_pixeles,tamano_kb,zona,anillo_vial,tipo_propiedad,label_ambiente,label_estado_conservacion,label_estado_numerico,camara,condicion_iluminacion,angulo_toma,fecha_captura,hora_captura,nitidez_score,brillo_score,contraste_score,tiene_marca_agua,tiene_personas_visibles,grietas_visibles,humedad_visible,pintura_deteriorada,instalaciones_expuestas,detalle_ambiente,split,peso_clase_ambiente,apto_entrenamiento
IMG-008959,SC-02167,SC-02167_Cocina_008959.png,PNG,9.3,1920x1080,1943,Av. Cristo Redentor,3,Oficina,Cocina,Regular,2,Cámara DSLR,Natural moderada,Frontal,2023-11-09,09:51,88.7,63.7,52.5,0,0,1,0,1,0,,val,0.0008,1
IMG-008960,SC-00398,SC-00398_Jardín_Patio_008960.heic,HEIC,64.9,2560x1440,20028,Barrio Sirari,3,Casa,Jardín/Patio,Bueno,1,Smartphone gama media,Natural moderada,Frontal,2024-04-18,12:15,71.6,92.1,53.6,0,0,0,0,0,0,,train,0.0011,1
IMG-008961,SC-00690,SC-00690_Sala_008961.heic,HEIC,50.4,4000x3000,898,Las Palmas,2,Terreno,Sala,Bueno,1,Smartphone básico,Natural escasa,Contrapicado,2023-06-05,15:03,65.8,98.6,38.1,1,0,0,0,0,0,estilo:Moderno,train,0.0007,0
IMG-008962,SC-00064,SC-00064_Sala_008962.heic,HEIC,64.7,1920x1080,11703,Plan 3000,4,Terreno,Sala,En construcción,4,Smartphone básico,Mixta,Frontal,2022-04-02,13:24,64.6,80.7,71.0,1,0,0,0,0,1,estilo:Moderno,train,0.0007,0
IMG-008963,SC-02937,SC-02937_Fachada_exterior_008963.heic,HEIC,17.0,1280x720,7167,Av. Cristo Redentor,3,Casa,Fachada exterior,Regular,2,Smartphone gama media,Natural escasa,Frontal,2022-01-10,10:33,44.1,65.6,34.9,1,0,0,1,0,0,color:Verde,train,0.0008,0
IMG-008964,SC-00636,SC-00636_Estudio_Oficina_008964.jpeg,JPEG,50.5,1920x1080,814,Cotoca (periurbano),6,Oficina,Estudio/Oficina,Bueno,1,Smartphone gama media,Natural abundante,Contrapicado,2022-03-04,16:24,82.9,90.9,52.6,0,0,0,0,0,0,,val,0.0025,1
IMG-008965,SC-01840,SC-01840_Dormitorio_008965.png,PNG,50.8,4000x3000,2925,Villa 1ro de Mayo,4,Departamento,Dormitorio,Malo,3,Smartphone gama alta,Mixta,Picado,2022-02-24,09:03,83.0,77.9,91.5,1,1,1,0,1,1,,train,0.0006,0
IMG-008966,SC-01386,SC-01386_Garaje_008966.jpeg,JPEG,50.9,4000x3000,4650,Barrio Sirari,3,Departamento,Garaje,Malo,3,Smartphone gama media,Natural escasa,Panorámica,2023-07-15,09:15,85.6,72.3,72.0,0,0,1,1,0,1,,test,0.0017,1
IMG-008967,SC-00856,SC-00856_Fachada_exterior_008967.jpeg,JPEG,51.5,1920x1080,4097,Hamacas,2,Oficina,Fachada exterior,Bueno,1,Smartphone gama alta,Natural moderada,Contrapicado,2022-11-03,08:41,81.9,62.6,47.8,0,0,0,0,0,0,color:Verde,train,0.0008,1
IMG-008968,SC-02944,SC-02944_Cocina_008968.webp,WEBP,49.4,1920x1080,22225,El Trompillo,2,Casa,Cocina,Bueno,1,Smartphone gama media,Natural escasa,Contrapicado,2022-04-22,18:12,55.5,58.3,72.7,0,0,0,0,0,0,,train,0.0008,1
IMG-008969,SC-01972,SC-01972_Comedor_008969.png,PNG,51.4,3840x2160,4363,Av. Banzer (norte),4,Departamento,Comedor,Excelente,0,Smartphone gama alta,Natural escasa,Detalle,2023-09-07,11:47,75.8,75.3,58.5,1,0,0,0,0,0,,train,0.0017,0
IMG-008970,SC-01695,SC-01695_Cocina_008970.webp,WEBP,49.3,3840x2160,4226,Av. Cristo Redentor,3,Casa,Cocina,Malo,3,Smartphone gama media,Natural abundante,Frontal,2022-08-13,19:52,87.6,90.5,64.4,1,0,0,0,1,1,,test,0.0008,0
IMG-008971,SC-02931,SC-02931_Sala_008971.jpeg,JPEG,8.9,1920x1080,6398,Los Pozos,3,Departamento,Sala,Malo,3,Smartphone básico,Natural abundante,Picado,2023-07-03,14:39,85.9,31.4,65.0,0,0,0,1,1,1,estilo:Moderno,val,0.0007,1
IMG-008972,SC-00502,SC-00502_Dormitorio_008972.jpeg,JPEG,65.8,1920x1080,6274,Urbarí,2,Casa,Dormitorio,Regular,2,Smartphone gama alta,Mixta,Detalle,2022-09-16,18:56,76.2,83.9,51.6,0,0,1,1,1,0,,train,0.0006,1
IMG-008973,SC-02532,SC-02532_Fachada_exterior_008973.jpeg,JPEG,50.9,1920x1080,9392,Barrio Sirari,3,Duplex,Fachada exterior,Regular,2,Smartphone gama media,Artificial cálida,Angular,2023-05-29,14:22,86.0,91.4,84.3,1,0,0,1,0,0,color:Ocre,train,0.0008,0
IMG-008974,SC-02369,SC-02369_Baño_008974.png,PNG,50.6,3840x2160,12256,Av. Cristo Redentor,3,Departamento,Baño,Malo,3,Smartphone gama media,Natural escasa,Angular,2024-03-07,16:14,70.5,79.6,70.0,0,1,1,1,0,0,,train,0.001,1
IMG-008975,SC-02965,SC-02965_Garaje_008975.jpeg,JPEG,49.9,4000x3000,6803,Villa 1ro de Mayo,4,Local Comercial,Garaje,Regular,2,Smartphone gama media,Mixta,Angular,2023-09-22,13:07,65.4,93.5,73.4,0,1,0,0,0,0,,train,0.0017,1
IMG-008976,SC-00462,SC-00462_Jardín_Patio_008976.jpeg,JPEG,49.3,4000x3000,9580,Warnes,6,Casa,Jardín/Patio,Regular,2,Drone,Artificial cálida,Contrapicado,2022-12-19,07:33,87.2,90.9,28.8,1,0,1,0,1,0,,train,0.0011,0
IMG-008977,SC-00629,SC-00629_Garaje_008977.jpeg,JPEG,65.5,4000x3000,3716,Av. Cristo Redentor,3,Departamento,Garaje,Regular,2,Smartphone gama alta,Artificial cálida,Picado,2024-04-11,10:53,65.3,85.1,70.5,0,0,1,0,1,0,,train,0.0017,1
IMG-008978,SC-00688,SC-00688_Fachada_exterior_008978.heic,HEIC,9.9,1920x1080,4227,El Trompillo,2,Oficina,Fachada exterior,Bueno,1,Cámara DSLR,Natural moderada,Frontal,2023-01-30,19:34,67.9,83.6,42.1,1,0,0,0,0,0,color:Blanco,train,0.0008,0
IMG-008979,SC-02578,SC-02578_Comedor_008979.png,PNG,13.7,1280x720,8337,Sur (Doble Vía La Guardia),4,Departamento,Comedor,Regular,2,Smartphone gama media,Artificial cálida,Detalle,2022-06-07,08:13,64.3,66.5,73.2,0,0,0,1,1,0,,test,0.0017,1
IMG-008980,SC-01456,SC-01456_Estudio_Oficina_008980.jpeg,JPEG,49.7,2560x1440,5922,Palermo,3,Casa,Estudio/Oficina,Bueno,1,Cámara mirrorless,Natural abundante,Panorámica,2023-10-11,07:19,82.2,84.5,69.5,0,0,0,0,0,0,,train,0.0025,1
IMG-008981,SC-00076,SC-00076_Garaje_008981.heic,HEIC,49.1,2560x1440,6492,Equipetrol Norte,3,Casa,Garaje,Excelente,0,Cámara DSLR,Artificial fría,Panorámica,2023-05-20,08:30,73.5,79.1,54.1,0,1,0,0,0,0,,train,0.0017,1
IMG-008982,SC-00860,SC-00860_Sala_008982.png,PNG,66.0,1920x1080,9357,Los Pozos,3,Departamento,Sala,En construcción,4,Smartphone gama alta,Natural moderada,Panorámica,2022-05-03,14:08,91.4,52.1,65.5,0,0,0,0,0,0,estilo:Rústico,train,0.0007,1
IMG-008983,SC-01125,SC-01125_Fachada_exterior_008983.jpeg,JPEG,16.0,1920x1080,8948,Av. Banzer (norte),4,Terreno,Fachada exterior,Bueno,1,Smartphone gama alta,Artificial fría,Angular,2022-09-15,14:39,88.6,68.9,68.1,1,0,0,0,0,0,color:Verde,val,0.0008,0
IMG-008984,SC-00199,SC-00199_Jardín_Patio_008984.jpeg,JPEG,64.8,4000x3000,14468,Warnes,6,Terreno,Jardín/Patio,Bueno,1,Smartphone gama alta,Natural moderada,Panorámica,2022-05-01,11:54,67.4,82.4,59.4,0,0,0,0,0,0,,train,0.0011,1
IMG-008985,SC-02956,SC-02956_Estudio_Oficina_008985.png,PNG,9.2,1920x1080,5560,El Trompillo,2,Casa,Estudio/Oficina,En construcción,4,Smartphone gama media,Artificial cálida,Contrapicado,2023-03-07,09:48,91.0,86.1,49.5,0,0,0,1,1,1,,train,0.0025,1
IMG-008986,SC-00316,SC-00316_Sala_008986.jpeg,JPEG,48.3,1920x1080,3367,Las Palmas,2,Local Comercial,Sala,Regular,2,Smartphone gama alta,Natural abundante,Angular,2024-01-16,07:48,95.4,93.4,32.5,0,0,1,0,1,0,estilo:Clásico,test,0.0007,1
IMG-008987,SC-01064,SC-01064_Baño_008987.webp,WEBP,109.8,1280x720,2725,Av. Cristo Redentor,3,Casa,Baño,Regular,2,Smartphone gama alta,Artificial cálida,Contrapicado,2024-01-03,10:06,84.5,47.8,59.4,1,0,0,0,0,0,,train,0.001,0
IMG-008988,SC-01856,SC-01856_Jardín_Patio_008988.png,PNG,50.1,1280x720,9091,Equipetrol Norte,3,Departamento,Jardín/Patio,Regular,2,Cámara mirrorless,Artificial cálida,Frontal,2023-06-13,07:52,87.8,89.0,77.4,0,0,1,0,0,0,,train,0.0011,1
IMG-008989,SC-00981,SC-00981_Cocina_008989.jpeg,JPEG,51.0,1920x1080,7881,Villa 1ro de Mayo,4,Local Comercial,Cocina,En construcción,4,Cámara DSLR,Natural moderada,Angular,2023-01-09,16:24,94.5,86.8,82.8,0,0,1,0,1,1,,train,0.0008,1
IMG-008990,SC-00172,SC-00172_Jardín_Patio_008990.jpeg,JPEG,13.1,3840x2160,5549,Hamacas,2,Casa,Jardín/Patio,Malo,3,Drone,Artificial cálida,Detalle,2023-05-23,17:18,94.2,74.1,52.7,0,0,1,1,0,0,,val,0.0011,1
IMG-008991,SC-02114,SC-02114_Cocina_008991.jpeg,JPEG,9.5,2560x1440,3044,Equipetrol Sur,3,Terreno,Cocina,En construcción,4,Smartphone gama alta,Artificial cálida,Contrapicado,2022-03-26,10:31,60.5,90.0,75.6,0,0,0,1,0,1,,train,0.0008,1
IMG-008992,SC-01039,SC-01039_Garaje_008992.png,PNG,48.7,4000x3000,3220,Av. Cristo Redentor,3,Casa,Garaje,Regular,2,Smartphone gama alta,Natural escasa,Frontal,2023-01-20,11:19,71.6,72.8,70.2,0,0,0,1,1,0,,train,0.0017,1
IMG-008993,SC-01324,SC-01324_Dormitorio_008993.heic,HEIC,49.5,1920x1080,1326,Norte (Radial 26),4,Casa,Dormitorio,Regular,2,Smartphone gama alta,Mixta,Contrapicado,2022-04-19,11:38,77.9,81.8,69.3,0,0,1,1,0,0,,test,0.0006,1
IMG-008994,SC-02286,SC-02286_Dormitorio_008994.heic,HEIC,49.6,1920x1080,1447,Casco Viejo,1,Departamento,Dormitorio,Bueno,1,Smartphone gama alta,Natural abundante,Contrapicado,2023-01-29,17:45,91.6,96.0,67.5,0,0,0,0,0,0,,test,0.0006,1
IMG-008995,SC-02762,SC-02762_Jardín_Patio_008995.heic,HEIC,65.6,1920x1080,667,Norte (Radial 26),4,Departamento,Jardín/Patio,Malo,3,Smartphone gama alta,Natural moderada,Contrapicado,2023-01-02,09:03,85.7,81.2,77.2,0,0,0,1,0,0,,train,0.0011,1
IMG-008996,SC-01417,SC-01417_Baño_008996.jpeg,JPEG,51.3,3840x2160,4785,Norte (Radial 26),4,Oficina,Baño,Bueno,1,Smartphone gama alta,Artificial cálida,Detalle,2023-12-11,11:35,92.2,90.4,65.5,0,0,0,0,0,0,,train,0.001,1
IMG-008997,SC-00359,SC-00359_Sala_008997.jpeg,JPEG,108.4,4000x3000,3785,Barrio Sirari,3,Local Comercial,Sala,Malo,3,Smartphone gama media,Natural moderada,Angular,2022-10-08,11:00,88.5,86.1,46.5,1,0,0,1,0,0,estilo:Minimalista,train,0.0007,0
IMG-008998,SC-02094,SC-02094_Fachada_exterior_008998.heic,HEIC,48.7,2560x1440,7255,Av. Banzer (norte),4,Departamento,Fachada exterior,Regular,2,Cámara DSLR,Artificial fría,Panorámica,2023-02-07,19:56,89.3,94.4,66.5,0,0,1,0,0,0,color:Blanco,train,0.0008,1
IMG-008999,SC-02970,SC-02970_Baño_008999.heic,HEIC,49.3,1920x1080,5143,Av. Paurito,5,Casa,Baño,Excelente,0,Smartphone gama alta,Artificial cálida,Picado,2023-02-20,08:25,59.9,75.0,45.5,0,0,0,0,0,0,,train,0.001,1
IMG-009000,SC-02200,SC-02200_Baño_009000.jpeg,JPEG,12.5,1920x1080,10724,Equipetrol Sur,3,Oficina,Baño,Bueno,1,Smartphone gama media,Artificial cálida,Detalle,2022-03-06,10:26,80.4,81.2,67.7,1,1,0,0,0,0,,val,0.001,0
IMG-009001,SC-01258,SC-01258_Cocina_009001.jpeg,JPEG,16.5,3840x2160,15847,Villa 1ro de Mayo,4,Departamento,Cocina,Regular,2,Smartphone gama alta,Artificial cálida,Contrapicado,2023-10-16,16:36,87.7,93.7,81.5,0,0,0,1,0,0,,train,0.0008,1
IMG-009002,SC-02718,SC-02718_Baño_009002.png,PNG,109.9,3840x2160,6056,Equipetrol Sur,3,Duplex,Baño,Regular,2,Smartphone gama alta,Natural escasa,Frontal,2023-05-21,07:48,71.4,76.5,37.0,0,0,0,0,0,0,,test,0.001,1
IMG-009003,SC-01908,SC-01908_Jardín_Patio_009003.jpeg,JPEG,64.8,4000x3000,6420,Equipetrol Sur,3,Casa,Jardín/Patio,Bueno,1,Smartphone gama media,Natural abundante,Picado,2022-06-21,16:21,96.0,83.4,64.6,0,0,0,0,1,0,,train,0.0011,1
IMG-009004,SC-00008,SC-00008_Dormitorio_009004.jpeg,JPEG,109.3,4000x3000,8394,Los Pozos,3,Local Comercial,Dormitorio,Bueno,1,Smartphone gama media,Artificial cálida,Panorámica,2023-06-10,09:25,56.6,78.4,77.1,0,0,0,0,0,0,,train,0.0006,1
IMG-009005,SC-01014,SC-01014_Cocina_009005.png,PNG,9.0,4000x3000,9508,Los Pozos,3,Departamento,Cocina,Bueno,1,Smartphone gama alta,Natural abundante,Contrapicado,2024-04-06,18:01,53.4,97.5,89.1,0,0,0,0,1,0,,train,0.0008,1
IMG-009006,SC-02231,SC-02231_Garaje_009006.heic,HEIC,16.8,1280x720,2580,Urbarí,2,Casa,Garaje,Regular,2,Smartphone gama alta,Natural moderada,Angular,2022-11-19,07:10,98.1,80.8,58.1,0,0,1,1,1,0,,val,0.0017,1
IMG-009007,SC-01157,SC-01157_Comedor_009007.jpeg,JPEG,17.5,4000x3000,1749,Av. Paurito,5,Departamento,Comedor,Regular,2,Smartphone gama alta,Mixta,Picado,2024-01-23,07:25,92.7,71.1,79.8,0,0,0,1,1,0,,train,0.0017,1
IMG-009008,SC-01924,SC-01924_Dormitorio_009008.jpeg,JPEG,49.4,3840x2160,5836,Cotoca (periurbano),6,Departamento,Dormitorio,Bueno,1,Smartphone gama alta,Artificial cálida,Angular,2024-04-06,18:09,61.6,94.4,52.3,1,0,0,0,0,0,,train,0.0006,0
IMG-009009,SC-02861,SC-02861_Cocina_009009.webp,WEBP,13.3,3840x2160,2930,Villa 1ro de Mayo,4,Departamento,Cocina,Regular,2,Smartphone gama media,Artificial fría,Frontal,2024-01-22,13:47,82.8,71.0,54.3,1,0,1,0,0,0,,train,0.0008,0
IMG-009010,SC-00988,SC-00988_Dormitorio_009010.jpeg,JPEG,12.2,2560x1440,5869,Av. Banzer (norte),4,Casa,Dormitorio,Bueno,1,Smartphone gama alta,Natural escasa,Frontal,2024-06-01,11:53,90.5,94.3,60.4,1,0,0,0,0,0,,val,0.0006,0
IMG-009011,SC-00465,SC-00465_Baño_009011.webp,WEBP,13.1,3840x2160,3249,Norte (Radial 26),4,Casa,Baño,Bueno,1,Smartphone gama alta,Natural moderada,Picado,2022-11-14,11:51,56.6,73.9,51.8,0,0,0,0,0,0,,train,0.001,1
IMG-009012,SC-01023,SC-01023_Estudio_Oficina_009012.png,PNG,12.2,3840x2160,5856,Norte (Radial 26),4,Casa,Estudio/Oficina,Regular,2,Cámara DSLR,Artificial cálida,Contrapicado,2022-01-31,16:21,74.9,86.8,65.6,1,0,0,0,0,0,,train,0.0025,0
IMG-009013,SC-00729,SC-00729_Jardín_Patio_009013.heic,HEIC,51.3,3840x2160,3329,Barrio Sirari,3,Local Comercial,Jardín/Patio,Bueno,1,Cámara mirrorless,Artificial cálida,Panorámica,2023-11-23,11:29,84.0,88.6,68.5,1,0,0,0,0,0,,train,0.0011,0
IMG-009014,SC-00210,SC-00210_Baño_009014.jpeg,JPEG,64.6,1280x720,14632,Equipetrol Norte,3,Casa,Baño,Malo,3,Smartphone gama alta,Natural abundante,Angular,2023-06-21,19:27,75.1,66.5,57.9,0,0,0,0,1,0,,train,0.001,1
IMG-009015,SC-00622,SC-00622_Jardín_Patio_009015.jpeg,JPEG,51.9,3840x2160,7433,Norte (Radial 26),4,Casa,Jardín/Patio,Bueno,1,Smartphone gama media,Natural moderada,Detalle,2022-10-22,19:02,76.6,62.6,69.0,0,0,0,0,0,0,,val,0.0011,1
IMG-009016,SC-02597,SC-02597_Dormitorio_009016.png,PNG,64.0,3840x2160,7179,Barrio Sirari,3,Terreno,Dormitorio,Malo,3,Smartphone gama media,Natural abundante,Picado,2022-05-23,14:40,87.4,69.2,51.1,0,0,0,0,0,0,,train,0.0006,1
IMG-009017,SC-01638,SC-01638_Cocina_009017.jpeg,JPEG,50.8,4000x3000,3795,Norte (Radial 26),4,Casa,Cocina,Regular,2,Smartphone gama alta,Artificial fría,Frontal,2024-06-18,08:33,92.6,44.4,68.4,0,0,0,1,0,0,,val,0.0008,1
IMG-009018,SC-02927,SC-02927_Terraza_Balcón_009018.jpeg,JPEG,64.2,3840x2160,5500,Casco Viejo,1,Terreno,Terraza/Balcón,En construcción,4,Smartphone gama alta,Natural moderada,Detalle,2022-05-05,12:06,74.7,76.4,71.1,0,0,0,0,0,1,,test,0.0025,1
IMG-009019,SC-00775,SC-00775_Dormitorio_009019.jpeg,JPEG,12.6,4000x3000,2546,Barrio Sirari,3,Casa,Dormitorio,Bueno,1,Smartphone gama media,Natural moderada,Picado,2022-01-12,13:24,87.4,76.6,39.4,0,0,0,0,1,0,,train,0.0006,1
IMG-009020,SC-02203,SC-02203_Dormitorio_009020.heic,HEIC,65.8,4000x3000,5145,Barrio Sirari,3,Casa,Dormitorio,Malo,3,Cámara mirrorless,Artificial fría,Panorámica,2022-02-02,16:22,88.5,79.5,61.1,0,0,1,0,0,0,,train,0.0006,1
IMG-009021,SC-01470,SC-01470_Dormitorio_009021.jpeg,JPEG,51.3,1920x1080,10156,El Trompillo,2,Casa,Dormitorio,Regular,2,Cámara DSLR,Natural moderada,Contrapicado,2022-04-12,17:10,83.3,75.7,67.3,0,0,0,1,0,0,,train,0.0006,1
IMG-009022,SC-01854,SC-01854_Fachada_exterior_009022.jpeg,JPEG,109.3,1920x1080,2612,El Trompillo,2,Casa,Fachada exterior,Bueno,1,Smartphone básico,Natural abundante,Detalle,2023-09-30,13:43,84.5,68.9,84.1,0,0,0,0,0,0,color:Azul,train,0.0008,1
IMG-009023,SC-00679,SC-00679_Baño_009023.jpeg,JPEG,51.0,3840x2160,3809,El Trompillo,2,Departamento,Baño,Bueno,1,Smartphone básico,Mixta,Frontal,2023-05-16,10:31,82.5,93.2,57.6,0,0,0,0,0,0,,train,0.001,1
IMG-009024,SC-02613,SC-02613_Baño_009024.png,PNG,64.2,1280x720,6234,Av. Paurito,5,Casa,Baño,Bueno,1,Smartphone gama alta,Natural abundante,Panorámica,2022-06-02,14:25,64.6,84.7,79.1,0,0,0,0,0,0,,train,0.001,1
IMG-009025,SC-00456,SC-00456_Piscina_Área_social_009025.heic,HEIC,49.2,2560x1440,17542,Warnes,6,Oficina,Piscina/Área social,Bueno,1,Smartphone gama media,Natural escasa,Picado,2024-05-18,07:53,84.3,51.7,85.7,0,0,0,0,1,0,area_social:si,train,0.0033,1
IMG-009026,SC-00732,SC-00732_Jardín_Patio_009026.heic,HEIC,17.1,4000x3000,3109,Casco Viejo,1,Oficina,Jardín/Patio,Bueno,1,Smartphone gama media,Natural escasa,Angular,2024-04-12,09:22,86.9,89.4,30.3,0,0,0,0,0,0,,train,0.0011,1
IMG-009027,SC-00747,SC-00747_Jardín_Patio_009027.jpeg,JPEG,17.6,1920x1080,2482,Norte (Radial 26),4,Penthouse,Jardín/Patio,Bueno,1,Smartphone básico,Natural moderada,Frontal,2023-05-06,16:43,74.7,59.9,86.5,0,0,0,0,0,0,,train,0.0011,1
IMG-009028,SC-00424,SC-00424_Escalera_009028.png,PNG,17.2,3840x2160,7621,Beni (zona norte),3,Local Comercial,Escalera,Regular,2,Cámara DSLR,Artificial cálida,Picado,2023-07-14,09:46,79.0,72.1,63.9,0,0,1,0,0,0,,train,0.0033,1
IMG-009029,SC-01731,SC-01731_Escalera_009029.heic,HEIC,13.5,1280x720,26177,Las Palmas,2,Departamento,Escalera,Malo,3,Smartphone básico,Natural escasa,Contrapicado,2024-02-18,08:06,76.3,76.3,28.8,0,0,0,0,0,1,,test,0.0033,1
IMG-009030,SC-02951,SC-02951_Baño_009030.jpeg,JPEG,48.7,1280x720,528,Equipetrol Sur,3,Terreno,Baño,Regular,2,Smartphone básico,Natural moderada,Frontal,2022-05-23,08:54,69.7,76.2,67.4,0,0,1,0,0,0,,val,0.001,1
IMG-009031,SC-02705,SC-02705_Dormitorio_009031.jpeg,JPEG,50.3,2560x1440,5019,Plan 3000,4,Terreno,Dormitorio,Malo,3,Smartphone gama media,Artificial fría,Contrapicado,2024-02-24,19:27,90.0,76.5,63.1,1,0,1,0,0,1,,train,0.0006,0
IMG-009032,SC-01114,SC-01114_Dormitorio_009032.heic,HEIC,49.6,4000x3000,5360,Av. Banzer (norte),4,Oficina,Dormitorio,Excelente,0,Smartphone gama alta,Artificial cálida,Detalle,2022-02-28,10:54,80.4,60.2,63.9,0,0,0,0,0,0,,val,0.0006,1
IMG-009033,SC-01333,SC-01333_Fachada_exterior_009033.jpeg,JPEG,48.9,1280x720,1131,Beni (zona norte),3,Terreno,Fachada exterior,Bueno,1,Cámara mirrorless,Mixta,Angular,2023-05-02,09:33,57.3,92.9,70.5,0,0,0,0,0,0,color:Ocre,train,0.0008,1
IMG-009034,SC-01608,SC-01608_Jardín_Patio_009034.jpeg,JPEG,65.6,4000x3000,640,Equipetrol Sur,3,Departamento,Jardín/Patio,Regular,2,Cámara DSLR,Natural moderada,Frontal,2022-06-02,09:25,93.4,85.4,45.3,0,0,0,0,0,0,,train,0.0011,1
IMG-009035,SC-02031,SC-02031_Fachada_exterior_009035.heic,HEIC,48.2,4000x3000,3401,Av. Banzer (norte),4,Casa,Fachada exterior,Excelente,0,Smartphone gama alta,Natural moderada,Detalle,2022-07-09,19:13,69.4,64.9,62.4,0,0,0,0,0,0,color:Beige,val,0.0008,1
IMG-009036,SC-02178,SC-02178_Baño_009036.jpeg,JPEG,65.3,4000x3000,25249,Los Pozos,3,Terreno,Baño,Excelente,0,Smartphone básico,Natural moderada,Panorámica,2023-07-19,17:17,91.7,86.9,50.1,1,0,0,0,0,0,,test,0.001,0
IMG-009037,SC-01587,SC-01587_Fachada_exterior_009037.heic,HEIC,16.2,3840x2160,13985,Villa 1ro de Mayo,4,Departamento,Fachada exterior,Bueno,1,Smartphone gama media,Natural escasa,Detalle,2023-05-06,15:16,74.5,95.5,39.2,1,1,0,0,1,0,color:Beige,train,0.0008,0
IMG-009038,SC-00173,SC-00173_Garaje_009038.webp,WEBP,50.5,4000x3000,5273,Warnes,6,Casa,Garaje,Bueno,1,Smartphone básico,Mixta,Contrapicado,2024-06-04,08:49,77.4,70.6,63.1,0,0,0,0,0,0,,train,0.0017,1
IMG-009039,SC-01082,SC-01082_Dormitorio_009039.jpeg,JPEG,108.0,2560x1440,1815,Norte (Radial 26),4,Casa,Dormitorio,Regular,2,Smartphone gama media,Natural moderada,Frontal,2023-04-03,10:49,84.3,79.7,52.0,0,0,1,0,0,0,,train,0.0006,1
IMG-009040,SC-01678,SC-01678_Terraza_Balcón_009040.heic,HEIC,14.0,1280x720,1440,Beni (zona norte),3,Oficina,Terraza/Balcón,Bueno,1,Smartphone gama media,Artificial cálida,Angular,2023-11-10,15:50,48.3,65.3,69.3,0,0,0,0,0,0,,test,0.0025,1
IMG-009041,SC-00612,SC-00612_Fachada_exterior_009041.jpeg,JPEG,8.8,1920x1080,1824,Plan 3000,4,Oficina,Fachada exterior,Regular,2,Smartphone gama alta,Natural moderada,Angular,2022-01-09,18:18,70.7,87.5,48.9,0,0,1,1,1,0,color:Ocre,train,0.0008,1
IMG-009042,SC-01995,SC-01995_Dormitorio_009042.heic,HEIC,65.5,3840x2160,8539,Cotoca (periurbano),6,Departamento,Dormitorio,Regular,2,Cámara mirrorless,Natural moderada,Frontal,2023-02-20,14:16,96.4,72.5,58.9,0,0,0,1,0,0,,train,0.0006,1
IMG-009043,SC-00996,SC-00996_Comedor_009043.jpeg,JPEG,51.4,1920x1080,576,Av. Banzer (norte),4,Departamento,Comedor,Bueno,1,Smartphone básico,Artificial fría,Angular,2024-05-23,19:53,98.8,78.8,62.5,1,1,0,0,0,0,,train,0.0017,0
IMG-009044,SC-02058,SC-02058_Cocina_009044.jpeg,JPEG,49.3,3840x2160,2671,Equipetrol Norte,3,Oficina,Cocina,Bueno,1,Smartphone básico,Natural moderada,Detalle,2023-12-21,19:01,63.0,85.4,64.9,0,1,0,0,0,0,,test,0.0008,1
IMG-009045,SC-01708,SC-01708_Sala_009045.jpeg,JPEG,16.5,1920x1080,922,Cotoca (periurbano),6,Local Comercial,Sala,Regular,2,Cámara DSLR,Natural abundante,Detalle,2022-05-04,12:16,88.5,78.8,50.4,1,1,0,1,0,0,estilo:Rústico,val,0.0007,0
IMG-009046,SC-02369,SC-02369_Sala_009046.png,PNG,17.6,4000x3000,3712,Plan 3000,4,Departamento,Sala,En construcción,4,Smartphone básico,Natural escasa,Angular,2022-05-06,15:41,97.2,79.0,68.4,1,1,1,0,0,0,estilo:Moderno,train,0.0007,0
IMG-009047,SC-01662,SC-01662_Terraza_Balcón_009047.jpeg,JPEG,48.2,4000x3000,1949,El Trompillo,2,Casa,Terraza/Balcón,Regular,2,Drone,Natural escasa,Angular,2024-01-15,15:21,80.1,82.3,55.4,1,0,0,1,0,0,,test,0.0025,0
IMG-009048,SC-01221,SC-01221_Baño_009048.webp,WEBP,51.5,3840x2160,21315,Palermo,3,Departamento,Baño,Malo,3,Cámara DSLR,Artificial fría,Frontal,2023-07-24,15:23,92.3,76.7,64.6,0,0,1,0,1,0,,test,0.001,1
IMG-009049,SC-01067,SC-01067_Dormitorio_009049.jpeg,JPEG,16.9,3840x2160,5701,Palermo,3,Casa,Dormitorio,Malo,3,Smartphone gama media,Natural escasa,Detalle,2022-06-09,13:00,89.2,50.3,66.3,0,0,0,0,0,0,,train,0.0006,1
IMG-009050,SC-02435,SC-02435_Dormitorio_009050.jpeg,JPEG,65.9,1280x720,1195,Cotoca (periurbano),6,Casa,Dormitorio,Regular,2,Smartphone gama alta,Natural abundante,Picado,2023-07-10,12:17,88.1,87.1,55.9,0,1,1,1,1,0,,val,0.0006,1
IMG-009051,SC-01264,SC-01264_Jardín_Patio_009051.heic,HEIC,64.5,3840x2160,7906,Av. Paurito,5,Departamento,Jardín/Patio,Excelente,0,Cámara DSLR,Artificial cálida,Frontal,2023-10-01,10:16,90.2,81.7,69.0,0,1,0,0,0,0,,train,0.0011,1
